states,solutions,paths,times,num_nodes_generated
<environments.cube2.Cube2State object at 0x7f72adb78640>,"[10, 1, 9, 3, 10, 5, 1, 3, 4, 8]","[<environments.cube2.Cube2State object at 0x7f72adb78640>, <environments.cube2.Cube2State object at 0x7f72ad9cddc0>, <environments.cube2.Cube2State object at 0x7f72ad9cdf00>, <environments.cube2.Cube2State object at 0x7f72ad9cf0a0>, <environments.cube2.Cube2State object at 0x7f72ad9cf1e0>, <environments.cube2.Cube2State object at 0x7f72ad9cf320>, <environments.cube2.Cube2State object at 0x7f72ad9cf460>, <environments.cube2.Cube2State object at 0x7f72ad9cf5a0>, <environments.cube2.Cube2State object at 0x7f72ad9cf6e0>, <environments.cube2.Cube2State object at 0x7f72ad9cf820>, <environments.cube2.Cube2State object at 0x7f72ad9cf960>]",23.790931224822998,811092
<environments.cube2.Cube2State object at 0x7f72adb78780>,"[3, 3, 6, 3, 10, 8, 6, 10, 7, 5]","[<environments.cube2.Cube2State object at 0x7f72adb78780>, <environments.cube2.Cube2State object at 0x7f72ad9cfaf0>, <environments.cube2.Cube2State object at 0x7f72ad9cfc30>, <environments.cube2.Cube2State object at 0x7f72ad9cfd70>, <environments.cube2.Cube2State object at 0x7f72ad9cfeb0>, <environments.cube2.Cube2State object at 0x7f72ad9d3050>, <environments.cube2.Cube2State object at 0x7f72ad9d3190>, <environments.cube2.Cube2State object at 0x7f72ad9d32d0>, <environments.cube2.Cube2State object at 0x7f72ad9d3410>, <environments.cube2.Cube2State object at 0x7f72ad9d3550>, <environments.cube2.Cube2State object at 0x7f72ad9d3690>]",25.099367141723633,811092
<environments.cube2.Cube2State object at 0x7f72adb788c0>,"[0, 5, 10, 3, 5, 7, 10, 2, 5, 11, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adb788c0>, <environments.cube2.Cube2State object at 0x7f72ad9d3820>, <environments.cube2.Cube2State object at 0x7f72ad9d3960>, <environments.cube2.Cube2State object at 0x7f72ad9d3aa0>, <environments.cube2.Cube2State object at 0x7f72ad9d3be0>, <environments.cube2.Cube2State object at 0x7f72ad9d3d20>, <environments.cube2.Cube2State object at 0x7f72ad9d3e60>, <environments.cube2.Cube2State object at 0x7f72ad9d3fa0>, <environments.cube2.Cube2State object at 0x7f72ad9d5140>, <environments.cube2.Cube2State object at 0x7f72ad9d5280>, <environments.cube2.Cube2State object at 0x7f72ad9d53c0>, <environments.cube2.Cube2State object at 0x7f72ad9d5500>, <environments.cube2.Cube2State object at 0x7f72ad9d5640>]",31.03571915626526,1051092
<environments.cube2.Cube2State object at 0x7f72adb78a00>,"[8, 1, 11, 1, 7, 7, 3, 9, 9, 1, 5, 0]","[<environments.cube2.Cube2State object at 0x7f72adb78a00>, <environments.cube2.Cube2State object at 0x7f72ad9d57d0>, <environments.cube2.Cube2State object at 0x7f72ad9d5910>, <environments.cube2.Cube2State object at 0x7f72ad9d5a50>, <environments.cube2.Cube2State object at 0x7f72ad9d5b90>, <environments.cube2.Cube2State object at 0x7f72ad9d5cd0>, <environments.cube2.Cube2State object at 0x7f72ad9d5e10>, <environments.cube2.Cube2State object at 0x7f72ad9d5f50>, <environments.cube2.Cube2State object at 0x7f72ad9d90f0>, <environments.cube2.Cube2State object at 0x7f72ad9d9230>, <environments.cube2.Cube2State object at 0x7f72ad9d9370>, <environments.cube2.Cube2State object at 0x7f72ad9d94b0>, <environments.cube2.Cube2State object at 0x7f72ad9d95f0>]",28.180912017822266,1051092
<environments.cube2.Cube2State object at 0x7f72adb78b40>,"[10, 3, 6, 1, 9, 5, 5, 11, 0, 8]","[<environments.cube2.Cube2State object at 0x7f72adb78b40>, <environments.cube2.Cube2State object at 0x7f72ad9d9780>, <environments.cube2.Cube2State object at 0x7f72ad9d98c0>, <environments.cube2.Cube2State object at 0x7f72ad9d9a00>, <environments.cube2.Cube2State object at 0x7f72ad9d9b40>, <environments.cube2.Cube2State object at 0x7f72ad9d9c80>, <environments.cube2.Cube2State object at 0x7f72ad9d9dc0>, <environments.cube2.Cube2State object at 0x7f72ad9d9f00>, <environments.cube2.Cube2State object at 0x7f72ad9dc0a0>, <environments.cube2.Cube2State object at 0x7f72ad9dc1e0>, <environments.cube2.Cube2State object at 0x7f72ad9dc320>]",25.454719305038452,811092
<environments.cube2.Cube2State object at 0x7f72adb78c80>,"[1, 10, 4, 0, 9, 0, 4, 4, 2, 9]","[<environments.cube2.Cube2State object at 0x7f72adb78c80>, <environments.cube2.Cube2State object at 0x7f72ad9dc4b0>, <environments.cube2.Cube2State object at 0x7f72ad9dc5f0>, <environments.cube2.Cube2State object at 0x7f72ad9dc730>, <environments.cube2.Cube2State object at 0x7f72ad9dc870>, <environments.cube2.Cube2State object at 0x7f72ad9dc9b0>, <environments.cube2.Cube2State object at 0x7f72ad9dcaf0>, <environments.cube2.Cube2State object at 0x7f72ad9dcc30>, <environments.cube2.Cube2State object at 0x7f72ad9dcd70>, <environments.cube2.Cube2State object at 0x7f72ad9dceb0>, <environments.cube2.Cube2State object at 0x7f72ad9de050>]",26.94680380821228,811092
<environments.cube2.Cube2State object at 0x7f72adb78dc0>,"[10, 3, 9, 4, 9, 4, 0, 11, 5, 9]","[<environments.cube2.Cube2State object at 0x7f72adb78dc0>, <environments.cube2.Cube2State object at 0x7f72ad9de1e0>, <environments.cube2.Cube2State object at 0x7f72ad9de320>, <environments.cube2.Cube2State object at 0x7f72ad9de460>, <environments.cube2.Cube2State object at 0x7f72ad9de5a0>, <environments.cube2.Cube2State object at 0x7f72ad9de6e0>, <environments.cube2.Cube2State object at 0x7f72ad9de820>, <environments.cube2.Cube2State object at 0x7f72ad9de960>, <environments.cube2.Cube2State object at 0x7f72ad9deaa0>, <environments.cube2.Cube2State object at 0x7f72ad9debe0>, <environments.cube2.Cube2State object at 0x7f72ad9ded20>]",22.255566835403442,811092
<environments.cube2.Cube2State object at 0x7f72adb78f00>,"[3, 4, 6, 8, 0, 4, 0, 5]","[<environments.cube2.Cube2State object at 0x7f72adb78f00>, <environments.cube2.Cube2State object at 0x7f72ad9deeb0>, <environments.cube2.Cube2State object at 0x7f72ad9e1050>, <environments.cube2.Cube2State object at 0x7f72ad9e1190>, <environments.cube2.Cube2State object at 0x7f72ad9e12d0>, <environments.cube2.Cube2State object at 0x7f72ad9e1410>, <environments.cube2.Cube2State object at 0x7f72ad9e1550>, <environments.cube2.Cube2State object at 0x7f72ad9e1690>, <environments.cube2.Cube2State object at 0x7f72ad9e17d0>]",19.1269268989563,571092
<environments.cube2.Cube2State object at 0x7f72adb7a0a0>,"[2, 8, 7, 8, 6, 1, 8, 7, 11, 9]","[<environments.cube2.Cube2State object at 0x7f72adb7a0a0>, <environments.cube2.Cube2State object at 0x7f72ad9e1960>, <environments.cube2.Cube2State object at 0x7f72ad9e1aa0>, <environments.cube2.Cube2State object at 0x7f72ad9e1be0>, <environments.cube2.Cube2State object at 0x7f72ad9e1d20>, <environments.cube2.Cube2State object at 0x7f72ad9e1e60>, <environments.cube2.Cube2State object at 0x7f72ad9e1fa0>, <environments.cube2.Cube2State object at 0x7f72ad9e4140>, <environments.cube2.Cube2State object at 0x7f72ad9e4280>, <environments.cube2.Cube2State object at 0x7f72ad9e43c0>, <environments.cube2.Cube2State object at 0x7f72ad9e4500>]",23.102213382720947,811092
<environments.cube2.Cube2State object at 0x7f72adb7a1e0>,"[3, 6, 8, 6, 11, 4, 1, 11, 7, 7, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adb7a1e0>, <environments.cube2.Cube2State object at 0x7f72ad9e4690>, <environments.cube2.Cube2State object at 0x7f72ad9e47d0>, <environments.cube2.Cube2State object at 0x7f72ad9e4910>, <environments.cube2.Cube2State object at 0x7f72ad9e4a50>, <environments.cube2.Cube2State object at 0x7f72ad9e4b90>, <environments.cube2.Cube2State object at 0x7f72ad9e4cd0>, <environments.cube2.Cube2State object at 0x7f72ad9e4e10>, <environments.cube2.Cube2State object at 0x7f72ad9e4f50>, <environments.cube2.Cube2State object at 0x7f72ad9e80f0>, <environments.cube2.Cube2State object at 0x7f72ad9e8230>, <environments.cube2.Cube2State object at 0x7f72ad9e8370>, <environments.cube2.Cube2State object at 0x7f72ad9e84b0>]",29.340070486068726,1051092
<environments.cube2.Cube2State object at 0x7f72adb7a320>,"[4, 1, 6, 8, 3, 8, 4, 3, 10, 4]","[<environments.cube2.Cube2State object at 0x7f72adb7a320>, <environments.cube2.Cube2State object at 0x7f72ad9e8640>, <environments.cube2.Cube2State object at 0x7f72ad9e8780>, <environments.cube2.Cube2State object at 0x7f72ad9e88c0>, <environments.cube2.Cube2State object at 0x7f72ad9e8a00>, <environments.cube2.Cube2State object at 0x7f72ad9e8b40>, <environments.cube2.Cube2State object at 0x7f72ad9e8c80>, <environments.cube2.Cube2State object at 0x7f72ad9e8dc0>, <environments.cube2.Cube2State object at 0x7f72ad9e8f00>, <environments.cube2.Cube2State object at 0x7f72ad9ea0a0>, <environments.cube2.Cube2State object at 0x7f72ad9ea1e0>]",22.08638882637024,811092
<environments.cube2.Cube2State object at 0x7f72adb7a460>,"[8, 4, 0, 11, 1, 6, 4, 11, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adb7a460>, <environments.cube2.Cube2State object at 0x7f72ad9ea370>, <environments.cube2.Cube2State object at 0x7f72ad9ea4b0>, <environments.cube2.Cube2State object at 0x7f72ad9ea5f0>, <environments.cube2.Cube2State object at 0x7f72ad9ea730>, <environments.cube2.Cube2State object at 0x7f72ad9ea870>, <environments.cube2.Cube2State object at 0x7f72ad9ea9b0>, <environments.cube2.Cube2State object at 0x7f72ad9eaaf0>, <environments.cube2.Cube2State object at 0x7f72ad9eac30>, <environments.cube2.Cube2State object at 0x7f72ad9ead70>, <environments.cube2.Cube2State object at 0x7f72ad9eaeb0>]",24.178964376449585,811092
<environments.cube2.Cube2State object at 0x7f72adb7a5a0>,"[0, 8, 7, 0, 8, 1, 8, 3, 8, 2, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adb7a5a0>, <environments.cube2.Cube2State object at 0x7f72ad9ed0a0>, <environments.cube2.Cube2State object at 0x7f72ad9ed1e0>, <environments.cube2.Cube2State object at 0x7f72ad9ed320>, <environments.cube2.Cube2State object at 0x7f72ad9ed460>, <environments.cube2.Cube2State object at 0x7f72ad9ed5a0>, <environments.cube2.Cube2State object at 0x7f72ad9ed6e0>, <environments.cube2.Cube2State object at 0x7f72ad9ed820>, <environments.cube2.Cube2State object at 0x7f72ad9ed960>, <environments.cube2.Cube2State object at 0x7f72ad9edaa0>, <environments.cube2.Cube2State object at 0x7f72ad9edbe0>, <environments.cube2.Cube2State object at 0x7f72ad9edd20>, <environments.cube2.Cube2State object at 0x7f72ad9ede60>]",29.241190671920776,1051092
<environments.cube2.Cube2State object at 0x7f72adb7a6e0>,"[2, 11, 0, 7, 3, 3, 10, 5, 2, 11, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adb7a6e0>, <environments.cube2.Cube2State object at 0x7f72ad9f0050>, <environments.cube2.Cube2State object at 0x7f72ad9f0190>, <environments.cube2.Cube2State object at 0x7f72ad9f02d0>, <environments.cube2.Cube2State object at 0x7f72ad9f0410>, <environments.cube2.Cube2State object at 0x7f72ad9f0550>, <environments.cube2.Cube2State object at 0x7f72ad9f0690>, <environments.cube2.Cube2State object at 0x7f72ad9f07d0>, <environments.cube2.Cube2State object at 0x7f72ad9f0910>, <environments.cube2.Cube2State object at 0x7f72ad9f0a50>, <environments.cube2.Cube2State object at 0x7f72ad9f0b90>, <environments.cube2.Cube2State object at 0x7f72ad9f0cd0>, <environments.cube2.Cube2State object at 0x7f72ad9f0e10>]",31.909160137176514,1051092
<environments.cube2.Cube2State object at 0x7f72adb7a820>,"[2, 6, 9, 5, 8, 7, 3, 3, 5, 8]","[<environments.cube2.Cube2State object at 0x7f72adb7a820>, <environments.cube2.Cube2State object at 0x7f72ad9f0fa0>, <environments.cube2.Cube2State object at 0x7f72ad9f2140>, <environments.cube2.Cube2State object at 0x7f72ad9f2280>, <environments.cube2.Cube2State object at 0x7f72ad9f23c0>, <environments.cube2.Cube2State object at 0x7f72ad9f2500>, <environments.cube2.Cube2State object at 0x7f72ad9f2640>, <environments.cube2.Cube2State object at 0x7f72ad9f2780>, <environments.cube2.Cube2State object at 0x7f72ad9f28c0>, <environments.cube2.Cube2State object at 0x7f72ad9f2a00>, <environments.cube2.Cube2State object at 0x7f72ad9f2b40>]",24.284027099609375,811092
<environments.cube2.Cube2State object at 0x7f72adb7a960>,"[11, 1, 5, 0, 9, 5, 8, 7, 0, 7, 2, 9]","[<environments.cube2.Cube2State object at 0x7f72adb7a960>, <environments.cube2.Cube2State object at 0x7f72ad9f2cd0>, <environments.cube2.Cube2State object at 0x7f72ad9f2e10>, <environments.cube2.Cube2State object at 0x7f72ad9f2f50>, <environments.cube2.Cube2State object at 0x7f72ad9f50f0>, <environments.cube2.Cube2State object at 0x7f72ad9f5230>, <environments.cube2.Cube2State object at 0x7f72ad9f5370>, <environments.cube2.Cube2State object at 0x7f72ad9f54b0>, <environments.cube2.Cube2State object at 0x7f72ad9f55f0>, <environments.cube2.Cube2State object at 0x7f72ad9f5730>, <environments.cube2.Cube2State object at 0x7f72ad9f5870>, <environments.cube2.Cube2State object at 0x7f72ad9f59b0>, <environments.cube2.Cube2State object at 0x7f72ad9f5af0>]",29.743685722351074,1051092
<environments.cube2.Cube2State object at 0x7f72adb7aaa0>,"[6, 9, 1, 5, 2, 5, 9, 0, 5, 7, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adb7aaa0>, <environments.cube2.Cube2State object at 0x7f72ad9f5c80>, <environments.cube2.Cube2State object at 0x7f72ad9f5dc0>, <environments.cube2.Cube2State object at 0x7f72ad9f5f00>, <environments.cube2.Cube2State object at 0x7f72ad9f80a0>, <environments.cube2.Cube2State object at 0x7f72ad9f81e0>, <environments.cube2.Cube2State object at 0x7f72ad9f8320>, <environments.cube2.Cube2State object at 0x7f72ad9f8460>, <environments.cube2.Cube2State object at 0x7f72ad9f85a0>, <environments.cube2.Cube2State object at 0x7f72ad9f86e0>, <environments.cube2.Cube2State object at 0x7f72ad9f8820>, <environments.cube2.Cube2State object at 0x7f72ad9f8960>, <environments.cube2.Cube2State object at 0x7f72ad9f8aa0>]",29.991126537322998,1051092
<environments.cube2.Cube2State object at 0x7f72adb7abe0>,"[0, 9, 7, 2, 4, 6, 10, 6, 1, 6, 8, 0]","[<environments.cube2.Cube2State object at 0x7f72adb7abe0>, <environments.cube2.Cube2State object at 0x7f72ad9f8c30>, <environments.cube2.Cube2State object at 0x7f72ad9f8d70>, <environments.cube2.Cube2State object at 0x7f72ad9f8eb0>, <environments.cube2.Cube2State object at 0x7f72ad9fb050>, <environments.cube2.Cube2State object at 0x7f72ad9fb190>, <environments.cube2.Cube2State object at 0x7f72ad9fb2d0>, <environments.cube2.Cube2State object at 0x7f72ad9fb410>, <environments.cube2.Cube2State object at 0x7f72ad9fb550>, <environments.cube2.Cube2State object at 0x7f72ad9fb690>, <environments.cube2.Cube2State object at 0x7f72ad9fb7d0>, <environments.cube2.Cube2State object at 0x7f72ad9fb910>, <environments.cube2.Cube2State object at 0x7f72ad9fba50>]",32.463430404663086,1051092
<environments.cube2.Cube2State object at 0x7f72adb7ad20>,"[10, 2, 0, 10, 1, 9, 1, 4, 2, 7, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adb7ad20>, <environments.cube2.Cube2State object at 0x7f72ad9fbbe0>, <environments.cube2.Cube2State object at 0x7f72ad9fbd20>, <environments.cube2.Cube2State object at 0x7f72ad9fbe60>, <environments.cube2.Cube2State object at 0x7f72ad9fbfa0>, <environments.cube2.Cube2State object at 0x7f72ad9ff140>, <environments.cube2.Cube2State object at 0x7f72ad9ff280>, <environments.cube2.Cube2State object at 0x7f72ad9ff3c0>, <environments.cube2.Cube2State object at 0x7f72ad9ff500>, <environments.cube2.Cube2State object at 0x7f72ad9ff640>, <environments.cube2.Cube2State object at 0x7f72ad9ff780>, <environments.cube2.Cube2State object at 0x7f72ad9ff8c0>, <environments.cube2.Cube2State object at 0x7f72ad9ffa00>]",30.10838222503662,1051092
<environments.cube2.Cube2State object at 0x7f72adb7ae60>,"[10, 7, 8, 1, 4, 9, 3, 11, 6, 11, 9, 3]","[<environments.cube2.Cube2State object at 0x7f72adb7ae60>, <environments.cube2.Cube2State object at 0x7f72ad9ffb90>, <environments.cube2.Cube2State object at 0x7f72ad9ffcd0>, <environments.cube2.Cube2State object at 0x7f72ad9ffe10>, <environments.cube2.Cube2State object at 0x7f72ad9fff50>, <environments.cube2.Cube2State object at 0x7f72ada000f0>, <environments.cube2.Cube2State object at 0x7f72ada00230>, <environments.cube2.Cube2State object at 0x7f72ada00370>, <environments.cube2.Cube2State object at 0x7f72ada004b0>, <environments.cube2.Cube2State object at 0x7f72ada005f0>, <environments.cube2.Cube2State object at 0x7f72ada00730>, <environments.cube2.Cube2State object at 0x7f72ada00870>, <environments.cube2.Cube2State object at 0x7f72ada009b0>]",30.675724983215332,1051092
<environments.cube2.Cube2State object at 0x7f72adb7afa0>,"[9, 0, 6, 11, 5, 5, 1, 3, 10, 4]","[<environments.cube2.Cube2State object at 0x7f72adb7afa0>, <environments.cube2.Cube2State object at 0x7f72ada00b40>, <environments.cube2.Cube2State object at 0x7f72ada00c80>, <environments.cube2.Cube2State object at 0x7f72ada00dc0>, <environments.cube2.Cube2State object at 0x7f72ada00f00>, <environments.cube2.Cube2State object at 0x7f72ad9840a0>, <environments.cube2.Cube2State object at 0x7f72ad9841e0>, <environments.cube2.Cube2State object at 0x7f72ad984320>, <environments.cube2.Cube2State object at 0x7f72ad984460>, <environments.cube2.Cube2State object at 0x7f72ad9845a0>, <environments.cube2.Cube2State object at 0x7f72ad9846e0>]",24.026354551315308,811092
<environments.cube2.Cube2State object at 0x7f72adb7d140>,"[11, 6, 11, 2, 8, 4, 0, 11, 4, 9]","[<environments.cube2.Cube2State object at 0x7f72adb7d140>, <environments.cube2.Cube2State object at 0x7f72ad984870>, <environments.cube2.Cube2State object at 0x7f72ad9849b0>, <environments.cube2.Cube2State object at 0x7f72ad984af0>, <environments.cube2.Cube2State object at 0x7f72ad984c30>, <environments.cube2.Cube2State object at 0x7f72ad984d70>, <environments.cube2.Cube2State object at 0x7f72ad984eb0>, <environments.cube2.Cube2State object at 0x7f72ad985050>, <environments.cube2.Cube2State object at 0x7f72ad985190>, <environments.cube2.Cube2State object at 0x7f72ad9852d0>, <environments.cube2.Cube2State object at 0x7f72ad985410>]",24.87305760383606,811092
<environments.cube2.Cube2State object at 0x7f72adb7d280>,"[1, 3, 11, 6, 1, 6, 11, 5, 3, 1, 6, 0]","[<environments.cube2.Cube2State object at 0x7f72adb7d280>, <environments.cube2.Cube2State object at 0x7f72ad9855a0>, <environments.cube2.Cube2State object at 0x7f72ad9856e0>, <environments.cube2.Cube2State object at 0x7f72ad985820>, <environments.cube2.Cube2State object at 0x7f72ad985960>, <environments.cube2.Cube2State object at 0x7f72ad985aa0>, <environments.cube2.Cube2State object at 0x7f72ad985be0>, <environments.cube2.Cube2State object at 0x7f72ad985d20>, <environments.cube2.Cube2State object at 0x7f72ad985e60>, <environments.cube2.Cube2State object at 0x7f72ad985fa0>, <environments.cube2.Cube2State object at 0x7f72ad989140>, <environments.cube2.Cube2State object at 0x7f72ad989280>, <environments.cube2.Cube2State object at 0x7f72ad9893c0>]",31.2943217754364,1051092
<environments.cube2.Cube2State object at 0x7f72adb7d3c0>,"[9, 9, 6, 9, 6, 11, 5, 11, 11, 5]","[<environments.cube2.Cube2State object at 0x7f72adb7d3c0>, <environments.cube2.Cube2State object at 0x7f72ad989550>, <environments.cube2.Cube2State object at 0x7f72ad989690>, <environments.cube2.Cube2State object at 0x7f72ad9897d0>, <environments.cube2.Cube2State object at 0x7f72ad989910>, <environments.cube2.Cube2State object at 0x7f72ad989a50>, <environments.cube2.Cube2State object at 0x7f72ad989b90>, <environments.cube2.Cube2State object at 0x7f72ad989cd0>, <environments.cube2.Cube2State object at 0x7f72ad989e10>, <environments.cube2.Cube2State object at 0x7f72ad989f50>, <environments.cube2.Cube2State object at 0x7f72ad98b0f0>]",23.18567657470703,811092
<environments.cube2.Cube2State object at 0x7f72adb7d500>,"[8, 10, 3, 8, 3, 6, 3, 5, 11, 9, 6, 3]","[<environments.cube2.Cube2State object at 0x7f72adb7d500>, <environments.cube2.Cube2State object at 0x7f72ad98b280>, <environments.cube2.Cube2State object at 0x7f72ad98b3c0>, <environments.cube2.Cube2State object at 0x7f72ad98b500>, <environments.cube2.Cube2State object at 0x7f72ad98b640>, <environments.cube2.Cube2State object at 0x7f72ad98b780>, <environments.cube2.Cube2State object at 0x7f72ad98b8c0>, <environments.cube2.Cube2State object at 0x7f72ad98ba00>, <environments.cube2.Cube2State object at 0x7f72ad98bb40>, <environments.cube2.Cube2State object at 0x7f72ad98bc80>, <environments.cube2.Cube2State object at 0x7f72ad98bdc0>, <environments.cube2.Cube2State object at 0x7f72ad98bf00>, <environments.cube2.Cube2State object at 0x7f72ad98f0a0>]",32.29955530166626,1051092
<environments.cube2.Cube2State object at 0x7f72adb7d640>,"[4, 8, 1, 4, 1, 1, 7, 10, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adb7d640>, <environments.cube2.Cube2State object at 0x7f72ad98f230>, <environments.cube2.Cube2State object at 0x7f72ad98f370>, <environments.cube2.Cube2State object at 0x7f72ad98f4b0>, <environments.cube2.Cube2State object at 0x7f72ad98f5f0>, <environments.cube2.Cube2State object at 0x7f72ad98f730>, <environments.cube2.Cube2State object at 0x7f72ad98f870>, <environments.cube2.Cube2State object at 0x7f72ad98f9b0>, <environments.cube2.Cube2State object at 0x7f72ad98faf0>, <environments.cube2.Cube2State object at 0x7f72ad98fc30>, <environments.cube2.Cube2State object at 0x7f72ad98fd70>]",22.646063804626465,811092
<environments.cube2.Cube2State object at 0x7f72adb7d780>,"[9, 4, 9, 0, 4, 2, 11, 9, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adb7d780>, <environments.cube2.Cube2State object at 0x7f72ad98ff00>, <environments.cube2.Cube2State object at 0x7f72ad9920a0>, <environments.cube2.Cube2State object at 0x7f72ad9921e0>, <environments.cube2.Cube2State object at 0x7f72ad992320>, <environments.cube2.Cube2State object at 0x7f72ad992460>, <environments.cube2.Cube2State object at 0x7f72ad9925a0>, <environments.cube2.Cube2State object at 0x7f72ad9926e0>, <environments.cube2.Cube2State object at 0x7f72ad992820>, <environments.cube2.Cube2State object at 0x7f72ad992960>, <environments.cube2.Cube2State object at 0x7f72ad992aa0>]",25.005379676818848,811092
